symbol,shortName,description,exchange,market,type,lotSize,faceValue,cfiCode,cancellation,minStep,roundTo,rating,marginBuy,marginSell,marginRate,priceStep,priceMax,priceMin,theorPrice,theorPriceLimit,volatility,currency,nominalCurrency,settlementCurrency,underlyingCurrency,ISIN,yield,board,primaryBoard,tradingStatus,tradingStatusInfo,complexProductCategory,priceMultiplier,priceShownUnits
RU000A0JXXD3,Роснфт1P6,ПАО НК Роснефть 001P-06,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-07-14T00:00:00.0000000,0.01,2,0,100.01,101.0,0.0,0,106.24,96.98,0,0,0,RUB,RUB,RUB,RUB,RU000A0JXXD3,13.76,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A0JVLM3,РСетиЛЭБО5,Россети Ленэнерго ПАО БО-05,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-07-09T00:00:00.0000000,0.01,2,0,60.0,0.0,0.0,0,139.85,59.94,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVLM3,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A0ZZVQ0,РСХБ БО-7Р,Россельхозбанк АО БО-07Р,MOEX,FOND,CORP,1,1000.0,DBXXXX,2038-11-22T00:00:00.0000000,0.01,2,0,76.8,0.0,0.0,0,75.62,54.7,0,0,0,RUB,RUB,RUB,RUB,RU000A0ZZVQ0,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A100ME1,АРАГОН БП2,АРАГОН ООО БО-П02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2029-07-10T00:00:00.0000000,0.01,2,0,79.01,103.0,0.0,0,144.23,61.82,0,0,0,RUB,RUB,RUB,RUB,RU000A100ME1,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A1028T1,ФСК РС1Р2,ФСК Россети ПАО БО 001P-02R,MOEX,FOND,CORP,1,1000.0,DBXXXX,2035-10-02T00:00:00.0000000,0.01,2,0,74.3,0.0,0.0,0,83.02,69.94,0,0,0,RUB,RUB,RUB,RUB,RU000A1028T1,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A104YL3,ГПБ-КИ-14,ГПБ (АО) ГПБ-КИ-14,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-09-28T00:00:00.0000000,0.01,2,0,60.1,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A104YL3,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A105K77,СберИОС546,СберИОС 001Р-546R 5Г AC IMOEX,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-12-28T00:00:00.0000000,0.01,2,0,116.09,116.09,1.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A105K77,,TQCB,TQCB,18,нет торгов или торги закрыты,8,10.0,1
RU000A0JUAP1,ГазпромБ20,"""Газпром"" ПАО БО-20",MOEX,FOND,CORP,1,1000.0,DBXXXX,2043-10-21T00:00:00.0000000,0.01,2,0,80.01,0.0,0.0,0,111.92,47.97,0,0,0,RUB,RUB,RUB,RUB,RU000A0JUAP1,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A0JX090,ФСК РС Б2,ФСК Россети(ПАО) БО-02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2051-10-17T00:00:00.0000000,0.01,2,0,79.8,0.0,0.0,0,88.2,73.56,0,0,0,RUB,RUB,RUB,RUB,RU000A0JX090,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A104BY4,БизНед 1Р2,Бизнес-Недвижимость 001Р-02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-12-18T00:00:00.0000000,0.01,2,0,62.0,0.0,0.0,0,144.23,61.82,0,0,0,RUB,RUB,RUB,RUB,RU000A104BY4,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A1031Z2,ВЭБ1P-29,ВЭБ.РФ ПБО-001Р-29,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-05-01T00:00:00.0000000,0.01,2,0,88.12,91.0,0.0,0,93.35,82.69,0,0,0,RUB,RUB,RUB,RUB,RU000A1031Z2,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A1034Q5,ВТБСУБТ1-6,Банк ВТБ ПАО СУБ-Т1-6,MOEX,FOND,CORP,1,10000000.0,DBXXXX,9999-12-31T23:59:59.9999999,0.01,2,0,82.04,89.0,0.0,0,117.59,50.4,0,0,0,RUB,RUB,RUB,RUB,RU000A1034Q5,,TQCB,TQCB,17,нормальный период торгов,0,100000.0,1
RU000A102W50,СберИОС430,СберИОС 001Р-430R 7Г СШАМ ИНД,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-05-10T00:00:00.0000000,0.01,2,0,78.61,84.4,0.0,0,116.19,49.8,0,0,0,RUB,RUB,RUB,RUB,RU000A102W50,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A105MM3,ОткрБРСО11,Открытие Брокер СО-11,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-12-25T00:00:00.0000000,0.01,2,0,100.0,104.0,0.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A105MM3,,TQCB,TQCB,18,нет торгов или торги закрыты,0,10.0,1
RU000A1087L4,ГПБ3P7CNY,ГПБ (АО) БО 003Р-07CNY,MOEX,FOND,CORP,1,100.0,DBXXXX,2024-10-10T00:00:00.0000000,0.0001,4,0,60.0082,0.0,0.0,0,140.0157,60.0068,0,0,0,RUB,RUB,RUB,CNY,RU000A1087L4,,TQCB,TQCB,17,нормальный период торгов,6,1.0,1
XS1143363940,CBOM 05/25,CBOM Finance P.L.C. 26/05/25,MOEX,FOND,CORP,1,100000.0,DBXXXX,2025-05-26T00:00:00.0000000,0.01,2,0,59.02,123.5,0.0,0,147.1,63.05,0,0,0,RUB,RUB,RUB,RUB,XS1143363940,,TQCB,TQCB,2,перерыв в торгах,0,1000.0,1
RU000A104CK1,РГ Лиз 1P2,РГ Лизинг 1P2,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-12-22T00:00:00.0000000,0.01,2,0,65.0,0.0,0.0,0,147.13,63.06,0,0,0,RUB,RUB,RUB,RUB,RU000A104CK1,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A101TH7,ВТБ Б-1-83,Банк ВТБ (ПАО) Б-1-83,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-07-02T00:00:00.0000000,0.01,2,0,147.4,177.19,0.0,0,210.91,90.4,0,0,0,RUB,RUB,RUB,RUB,RU000A101TH7,-98.44,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A1044V4,СберИОС498,СберИОС 001Р-498R 7Г РБЧ-М,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-12-28T00:00:00.0000000,0.01,2,0,73.01,84.0,0.0,0,119.55,51.24,0,0,0,RUB,RUB,RUB,RUB,RU000A1044V4,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A101EN7,ТрансФ2P01,ТрансФин-М ПАО 002P-01,MOEX,FOND,CORP,1,883.0,DBXXXX,2027-02-04T00:00:00.0000000,0.0001,4,0,61.0,0.0,0.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A101EN7,,TQCB,TQCB,18,нет торгов или торги закрыты,16,8.83,1
RU000A0JVRL2,ПЕРЕСВ БП1,"АКБ ПАО ""ПЕРЕСВЕТ"" БО-П01",MOEX,FOND,CORP,1,1000.0,DBXXXX,2035-08-15T00:00:00.0000000,0.01,2,0,23.41,39.0,0.0,0,54.6,23.41,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVRL2,7.89,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A100Y50,СУЭК-Ф1P4R,СУЭК-Финанс 001Р-04R,MOEX,FOND,CORP,1,1000.0,DBXXXX,2029-10-08T00:00:00.0000000,0.01,2,0,99.58,100.5,0.0,0,103.62,95.54,0,0,0,RUB,RUB,RUB,RUB,RU000A100Y50,61.18,TQCB,TQCB,18,нет торгов или торги закрыты,6,10.0,1
RU000A1043J1,Славнеф2Р3,Славнефть БО 002Р-03,MOEX,FOND,CORP,1,1000.0,DBXXXX,2031-11-11T00:00:00.0000000,0.01,2,0,89.0,0.0,0.0,0,94.69,85.57,0,0,0,RUB,RUB,RUB,RUB,RU000A1043J1,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A104C45,ИАДОМ 1P15,ДОМ.РФ Ипотечный агент БО 1P15,MOEX,FOND,CORP,1,698.36,DBXXXX,2031-09-28T00:00:00.0000000,0.01,2,0,80.01,0.0,0.0,0,91.43,76.25,0,0,0,RUB,RUB,RUB,RUB,RU000A104C45,,TQCB,TQCB,17,нормальный период торгов,,6.9836,1
RU000A1058J9,СберИОС539,СберИОС 001Р-539R 5Г AC IMOEX,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-10-14T00:00:00.0000000,0.01,2,0,109.2,116.0,0.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A1058J9,,TQCB,TQCB,18,нет торгов или торги закрыты,8,10.0,1
RU000A1032C9,СберИОС439,СберИОС 001Р-439R 7Г СШАМ ИНД,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-05-23T00:00:00.0000000,0.01,2,0,76.2,79.9,0.0,0,113.12,48.49,0,0,0,RUB,RUB,RUB,RUB,RU000A1032C9,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A103HE5,СберИОС461,СберИОС 001Р-461R 7Г РБЧ-М,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-08-31T00:00:00.0000000,0.01,2,0,62.75,78.75,0.0,0,96.61,41.41,0,0,0,RUB,RUB,RUB,RUB,RU000A103HE5,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A105PJ2,МГКЛ 1P2,МГКЛ 001Р-02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-06-22T00:00:00.0000000,0.01,2,0,99.01,104.54,0.0,0,142.8,61.21,0,0,0,RUB,RUB,RUB,RUB,RU000A105PJ2,16.61,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A0JUV81,Росбн13ИП,РОСБАНК ПАО обл.13-ИП,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-10-01T00:00:00.0000000,0.01,2,0,96.5,93.5,0.0,0,102.07,96.01,0,0,0,RUB,RUB,RUB,RUB,RU000A0JUV81,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A102HH0,СберИОС386,СберИОС 001Р-386R 5Г ВП,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-12-17T00:00:00.0000000,0.01,2,0,83.0,86.71,0.0,0,119.97,51.42,0,0,0,RUB,RUB,RUB,RUB,RU000A102HH0,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A107D25,СФООптФин1,СФО Оптимум Финанс 01,MOEX,FOND,CORP,1,840.89,DBXXXX,2030-11-17T00:00:00.0000000,0.01,2,0,90.0,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A107D25,,TQCB,TQCB,17,нормальный период торгов,0,8.4089,1
RU000A0JVKH5,РЖД-35 обл,"""Российские ЖД"" ОАО 35 обл.",MOEX,FOND,CORP,1,1000.0,DBXXXX,2040-05-30T00:00:00.0000000,0.01,2,0,52.05,0.0,0.0,0,77.59,33.26,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVKH5,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A101Q34,ТрансФ2P02,ТрансФин-М ПАО 002P-02,MOEX,FOND,CORP,1,883.0,DBXXXX,2027-02-04T00:00:00.0000000,0.0001,4,0,61.0,0.0,0.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A101Q34,,TQCB,TQCB,18,нет торгов или торги закрыты,16,8.83,1
RU000A1011K6,СберИОС173,СберИОС 001Р-173R 5Y DEF 10%,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-11-28T00:00:00.0000000,0.01,2,0,105.6,123.62,0.0,0,147.7,63.31,0,0,0,RUB,RUB,RUB,RUB,RU000A1011K6,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A104US6,iУОМЗ Б-4,УОМЗ ПО АО БО-04,MOEX,FOND,CORP,1,1000.0,DBXXXX,2032-05-21T00:00:00.0000000,0.01,2,0,60.03,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A104US6,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0JUG72,МежИнБанк2,Международный инвест. банк 02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-04-16T00:00:00.0000000,0.01,2,0,63.01,69.43,0.0,0,121.62,52.13,0,0,0,RUB,RUB,RUB,RUB,RU000A0JUG72,19.61,TQCB,TQCB,17,нормальный период торгов,17,10.0,1
RU000A103VQ0,СберИОС480,СберИОС 001Р-480R 7Г СШАМ ИНД,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-11-02T00:00:00.0000000,0.01,2,0,68.3,102.58,0.0,0,102.49,43.93,0,0,0,RUB,RUB,RUB,RUB,RU000A103VQ0,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A1031B3,ВТБ Б1-211,Банк ВТБ (ПАО) Б-1-211,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-08-10T00:00:00.0000000,0.01,2,0,104.73,111.0,0.0,0,149.27,63.98,0,0,0,RUB,RUB,RUB,RUB,RU000A1031B3,-27.12,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A106S03,СФО БКС 06,СФО БКС Структурные Ноты 06,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-08-30T00:00:00.0000000,0.01,2,0,60.05,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A106S03,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A103968,СберИОС401,СберИОС 001Р-401R 5Г SBERESGR,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-07-03T00:00:00.0000000,0.01,2,0,72.3,79.12,0.0,0,108.36,46.45,0,0,0,RUB,RUB,RUB,RUB,RU000A103968,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0ZZFZ4,ГПБ 01-АТ1,ГПБ (АО) 01-АТ1,MOEX,FOND,CORP,1,1000.0,DBXXXX,9999-12-31T23:59:59.9999999,0.01,2,0,83.96,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A0ZZFZ4,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A102CA6,СберИОС364,СберИОС 001Р-364R 5Г ВСТГЭ ИНД,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-12-01T00:00:00.0000000,0.01,2,0,88.3,92.75,0.0,0,126.69,54.3,0,0,0,RUB,RUB,RUB,RUB,RU000A102CA6,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0JUQ96,ТрансФБО29,ТрансФин-М ПАО БО-29,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-06-17T00:00:00.0000000,0.01,2,0,100.0,0.0,0.0,0,141.44,60.63,0,0,0,RUB,RUB,RUB,RUB,RU000A0JUQ96,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A1061E4,СберИОС560,СберИОС 001Р-560R IMOEX,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-05-05T00:00:00.0000000,0.01,2,0,100.7,99.0,0.0,0,146.72,62.89,0,0,0,RUB,RUB,RUB,RUB,RU000A1061E4,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A103RU0,СберИОС471,СберИОС 001Р-471R 5Г ТЕХ,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-10-21T00:00:00.0000000,0.01,2,0,72.5,73.49,0.0,0,102.79,44.06,0,0,0,RUB,RUB,RUB,RUB,RU000A103RU0,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
XS2336018374,BCS08/24-2,BCS SP Plc Series 170,MOEX,FOND,CORP,1,100000.0,DBXXXX,2024-08-28T00:00:00.0000000,0.01,2,0,50.01,63.36,0.0,0,108.77,46.62,0,0,0,RUB,RUB,RUB,RUB,XS2336018374,,TQCB,TQCB,2,перерыв в торгах,0,1000.0,1
RU000A101SS6,СберИОС256,СберИОС 001Р-256R 5Г H.C.100%,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-06-11T00:00:00.0000000,0.01,2,0,85.51,93.3,0.0,0,125.29,53.7,0,0,0,RUB,RUB,RUB,RUB,RU000A101SS6,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A1007Q1,АВНГРДБ1P2,АВАНГАРД АКБ ПАО БО-001P-02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2029-02-28T00:00:00.0000000,0.01,2,0,100.0,100.06,0.0,0,140.0,60.01,0,0,0,RUB,RUB,RUB,RUB,RU000A1007Q1,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A0JVHF5,БашнфтБО7,"ПАО ""АНК ""Башнефть"" БО-07",MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-06-03T00:00:00.0000000,0.01,2,0,101.6,0.0,0.0,0,105.78,99.0,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVHF5,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A107639,СФО БКС 17,СФО БКС Структурные Ноты 17,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-03-29T00:00:00.0000000,0.01,2,0,62.0,0.0,0.0,0,140.05,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A107639,,TQCB,TQCB,18,нет торгов или торги закрыты,0,10.0,1
RU000A0JWUD1,ИКС5Фин1P1,ИКС 5 ФИНАНС 001P-01,MOEX,FOND,CORP,1,1000.0,DBXXXX,2031-09-11T00:00:00.0000000,0.01,2,0,100.0,99.83,0.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A0JWUD1,11.6,TQCB,TQCB,18,нет торгов или торги закрыты,,10.0,1
RU000A0JUJ87,АИЖК2014А3,ИА АИЖК 2014-1 А3,MOEX,FOND,CORP,1,83.3,DBXXXX,2046-06-11T00:00:00.0000000,0.01,2,0,102.01,106.01,0.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A0JUJ87,-13.49,TQCB,TQCB,18,нет торгов или торги закрыты,,0.833,1
RU000A0NX449,ВЭБ1P-К443,ВЭБ.РФ ПБО-001Р-К443,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-02-11T00:00:00.0000000,0.01,2,0,97.0,0.0,0.0,0,102.32,94.82,0,0,0,RUB,RUB,RUB,RUB,RU000A0NX449,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A1039A8,ГазпромК 2,Газпром капитал ООО 001Б-02,MOEX,FOND,CORP,1,1000000.0,DBXXXX,9999-12-31T23:59:59.9999999,0.01,2,0,85.0,86.0,0.0,0,97.99,73.84,0,0,0,RUB,RUB,RUB,RUB,RU000A1039A8,,TQCB,TQCB,17,нормальный период торгов,0,10000.0,1
RU000A106AB9,СберИОС566,СберИОС 001Р-566R 3Г КС85,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-06-22T00:00:00.0000000,0.01,2,0,71.9,76.66,0.0,0,104.86,44.95,0,0,0,RUB,RUB,RUB,RUB,RU000A106AB9,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
XS2296660454,BCS06/24-9,BCS SP Plc Series 141,MOEX,FOND,CORP,1,100000.0,DBXXXX,2024-06-10T00:00:00.0000000,0.01,2,0,22.0,50.37,0.0,0,50.39,21.6,0,0,0,RUB,RUB,RUB,RUB,XS2296660454,,TQCB,TQCB,17,нормальный период торгов,0,1000.0,1
RU000A0JVXZ0,СистемБ1P2,"АФК ""Система"" ПАО БО 001P-02",MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-10-31T00:00:00.0000000,0.01,2,0,85.01,97.0,0.0,0,135.8,58.21,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVXZ0,9.87,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A106J20,Автодор5Р2,Автодор ГК БО-005Р-02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-07-08T00:00:00.0000000,0.01,2,0,94.0,0.0,0.0,0,95.56,83.8,0,0,0,RUB,RUB,RUB,RUB,RU000A106J20,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A106XM8,Автодор5Р4,Автодор ГК БО-005Р-04,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-09-18T00:00:00.0000000,0.01,2,0,100.0,0.0,0.0,0,144.22,61.81,0,0,0,RUB,RUB,RUB,RUB,RU000A106XM8,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A0JV8G3,ВЭБлизБ05,ВЭБ-лизинг АО БО-05,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-02-04T00:00:00.0000000,0.01,2,0,88.12,99.99,0.0,0,139.86,59.95,0,0,0,RUB,RUB,RUB,RUB,RU000A0JV8G3,0.14,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A104A96,СберИОС504,СберИОС 001Р-504R 5Г ТЕХ,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-01-26T00:00:00.0000000,0.01,2,0,68.2,72.77,0.0,0,101.78,43.63,0,0,0,RUB,RUB,RUB,RUB,RU000A104A96,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A101PS2,ВТБ Б-1-71,Банк ВТБ (ПАО) Б-1-71,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-05-20T00:00:00.0000000,0.01,2,0,196.7,279.0,0.0,0,279.05,119.6,0,0,0,RUB,RUB,RUB,RUB,RU000A101PS2,-50.54,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0JXYL4,Газпнф1P2R,"""Газпром нефть"" ПАО 001P-02R",MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-07-30T00:00:00.0000000,0.01,2,0,95.0,0.0,0.0,0,102.81,94.79,0,0,0,RUB,RUB,RUB,RUB,RU000A0JXYL4,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A101FQ7,СберИОС211,СберИОС 001Р-211R 5Y СМШ,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-03-06T00:00:00.0000000,0.01,2,0,94.8,95.55,0.0,0,133.59,57.26,0,0,0,RUB,RUB,RUB,RUB,RU000A101FQ7,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A1034A9,ВТБ Б1-220,Банк ВТБ (ПАО) Б-1-220,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-07-13T00:00:00.0000000,0.01,2,0,123.05,135.0,0.0,0,184.64,79.14,0,0,0,RUB,RUB,RUB,RUB,RU000A1034A9,-88.42,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A105DN0,ФСК РС БО6,ФСК Россети БО-06,MOEX,FOND,CORP,1,1000.0,DBXXXX,2057-09-25T00:00:00.0000000,0.01,2,0,88.8,88.8,1.0,0,96.29,81.11,0,0,0,RUB,RUB,RUB,RUB,RU000A105DN0,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A102K88,СПбГО35004,Санкт-Петербург обл. 35004,MOEX,FOND,MUNI,1,1000.0,DBXXXX,2028-09-28T00:00:00.0000000,0.01,2,0,91.01,127.26,0.0,0,153.98,66.0,0,0,0,RUB,RUB,RUB,RUB,RU000A102K88,-2.0,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A105EV1,ЕАБР П3-04,ЕАБР 003P-004,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-11-07T00:00:00.0000000,0.0001,4,0,94.05,99.1,0.0,0,108.5822,85.2085,0,0,0,RUB,RUB,RUB,CNY,RU000A105EV1,7.25,TQCB,TQCB,17,нормальный период торгов,17,10.0,1
RU000A106RR9,ГазпКап2P1,Газпром капитал БО-002Р-01,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-08-14T00:00:00.0000000,0.01,2,0,93.45,0.0,0.0,0,106.65,93.52,0,0,0,RUB,RUB,RUB,RUB,RU000A106RR9,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A1053T9,iПМЕДДМ1Р3,ПРОМОМЕД ДМ 001P-03,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-08-14T00:00:00.0000000,0.01,2,0,70.0,0.0,0.0,0,147.03,63.02,0,0,0,RUB,RUB,RUB,RUB,RU000A1053T9,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A1008L0,СеверстБ07,Северсталь ПАО БО-07,MOEX,FOND,CORP,1,1000.0,DBXXXX,2029-03-23T00:00:00.0000000,0.01,2,0,90.0,0.0,0.0,0,96.41,84.55,0,0,0,RUB,RUB,RUB,RUB,RU000A1008L0,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A1040J7,Сбер Sb38R,Сбербанк ПАО 001Р-SBER38,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-11-07T00:00:00.0000000,0.01,2,0,93.0,0.0,0.0,0,95.63,86.43,0,0,0,RUB,RUB,RUB,RUB,RU000A1040J7,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A103EC6,ГПБ-КИ-03,ГПБ (АО) ГПБ-КИ-03,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-09-29T00:00:00.0000000,0.01,2,0,60.11,0.0,0.0,0,140.03,60.02,0,0,0,RUB,RUB,RUB,RUB,RU000A103EC6,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A106EB1,СберИОС571,СберИОС 001Р-571R 5Г AC IMOEX,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-07-10T00:00:00.0000000,0.01,2,0,109.41,110.11,0.0,0,112.06,106.6,0,0,0,RUB,RUB,RUB,RUB,RU000A106EB1,,TQCB,TQCB,18,нет торгов или торги закрыты,8,10.0,1
RU000A1031S7,ВЭБ1P-24,ВЭБ.РФ ПБО-001Р-24,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-04-18T00:00:00.0000000,0.01,2,0,82.05,0.0,0.0,0,83.31,72.33,0,0,0,RUB,RUB,RUB,RUB,RU000A1031S7,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A103EB8,ГПБ-КИ-02,ГПБ (АО) ГПБ-КИ-02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-08-17T00:00:00.0000000,0.01,2,0,78.02,97.22,0.0,0,132.94,56.98,0,0,0,RUB,RUB,RUB,RUB,RU000A103EB8,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A1049R1,СберИОС507,СберИОС 001Р-507R 5Г СШАМ ИНД,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-01-21T00:00:00.0000000,0.01,2,0,83.8,89.01,0.0,0,123.63,52.99,0,0,0,RUB,RUB,RUB,RUB,RU000A1049R1,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A103C79,СберИОС453,СберИОС 001Р-453R FIVE_asn 3Г,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-07-22T00:00:00.0000000,0.01,2,0,97.14,110.0,0.0,0,153.87,65.95,0,0,0,RUB,RUB,RUB,RUB,RU000A103C79,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
